MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,Utilities,LotConfig,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,Fence,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,Age,AgeRemod,HasHouseRemod,HasGarageRemod,TotalSF,TotPorchSF,TotBaths,HasPool,HasMiscFeat,HasModernCircBreak,HasGasHeating,HasCompRoofMatl,HasLandSlope,HasFlatLand,HasPavedStrt,HasCentralAir,HasAlley,SalePrice_log
MSSC_60,RL,106.0,9.323222529032856,IR1,AllPub,Corner,Gilbert,Norm,Norm,1Fam,2Story,8.0,1.4953487812212205,2000.0,2000.0,Gable,VinylSd,VinylSd,BrkFace,1.5504460211620947,1.4142135623730951,1.3160740129524924,PConc,16.0,9.0,1.0,1.0,0.0,1.0,0.0,1406.0,1406.0,1953125.0,7.282761179605593,1.9713017025076618,7.5688956634069955,0,0,2,1,3,1,1.4142135623730951,7,Typ,1,1.7320508075688772,Attchd,9.0,2,504.0,9.0,27.0,19683.0,1.83126011355907,4.8283137373023015,0.0,0.0,0.0,No Fence,0.0,Nov,2006,WD,Normal,230500,6,6,0,0,1413.568895663407,4.8283137373023015,2.5,0,0,1,1,1,0,1,1,1,0,12.348006141418841
MSSC_60,RL,73.0,9.822873848541882,IR1,AllPub,Inside,NAmes,Norm,Norm,1Fam,2Story,6.0,1.4953487812212205,1965.0,1979.0,Flat,Plywood,Plywood,BrkCmn,1.7467966996992919,1.3160740129524924,1.4142135623730951,CBlock,16.0,9.0,1.0,2.0,5.236441962829949,1.7320508075688772,0.7454025570525455,111.0,1021.0,19683.0,7.290292882446597,2.0566866472243563,7.7752758464868625,0,0,2,1,3,1,1.3160740129524924,7,Sev,1,1.0,CarPort,4.0,2,596.0,9.0,27.0,19683.0,0.0,5.583496308781699,0.0,0.0,0.0,No Fence,0.0,Aug,2007,WD,Abnorml,129000,42,28,0,0,1028.775275846487,5.583496308781699,2.5,0,0,1,1,0,0,1,1,1,0,11.76756768334381
MSSC_20,RL,65.0,9.002824076547672,Reg,AllPub,Inside,SawyerW,Norm,Norm,1Fam,1Story,6.0,1.4953487812212205,1994.0,1998.0,Gable,HdBoard,HdBoard,BrkFace,1.880506958839086,1.3160740129524924,1.3160740129524924,PConc,16.0,9.0,1.0,6.0,7.037905963447182,1.0,0.0,270.0,1408.0,1953125.0,7.426549072397305,0.0,7.426549072397305,1,0,2,0,3,1,1.4142135623730951,7,Typ,1,1.4142135623730951,Attchd,9.0,2,575.0,9.0,27.0,19683.0,1.8588105191644075,3.7612001156935624,0.0,0.0,0.0,No Fence,0.0,Oct,2008,WD,Normal,193500,14,10,0,0,1415.4265490723974,3.7612001156935624,3.0,0,0,1,1,1,0,1,1,1,0,12.173032791451973
MSSC_20,RL,71.0,9.559305672844863,Reg,AllPub,Corner,Sawyer,Norm,Norm,1Fam,1Story,5.0,1.5650845800732873,1956.0,1987.0,Gable,CemntBd,Wd Sdng,None,0.0,1.3160740129524924,1.3160740129524924,CBlock,9.0,9.0,1.0,3.0,6.8966943316227125,1.0,0.0,200.0,1188.0,262144.0,7.271008538280992,0.0,7.271008538280992,1,0,1,1,3,1,1.3160740129524924,6,Min2,1,1.7320508075688772,Detchd,4.0,2,576.0,9.0,27.0,19683.0,1.9051345487873121,0.0,0.0,0.0,0.0,No Fence,0.0,Nov,2006,WD,Normal,168000,50,19,0,1,1195.271008538281,0.0,2.5,0,0,1,1,1,1,0,1,1,0,12.031719258385396
MSSC_30,RL,80.0,9.358846580275406,Reg,AllPub,Inside,Crawfor,Norm,Norm,1Fam,1Story,4.0,1.4953487812212205,1922.0,1950.0,Gable,MetalSd,MetalSd,None,0.0,1.3160740129524924,1.3160740129524924,BrkTil,4.0,9.0,1.0,1.0,0.0,1.0,0.0,700.0,700.0,1953125.0,7.074116816197362,0.0,7.074116816197362,0,0,1,0,2,1,1.189207115002721,5,Typ,1,2.0,Detchd,4.0,1,252.0,9.0,8.0,19683.0,0.0,0.0,0.6808043476166022,0.0,0.0,No Fence,0.0,July,2006,WD,Normal,137500,84,56,0,0,707.0741168161974,0.6808043476166022,1.0,0,0,1,1,1,0,1,1,1,0,11.831379196088763
MSSC_60,RL,64.0,9.063463176115423,Reg,AllPub,HasFrontage,CollgCr,Norm,Norm,1Fam,2Story,6.0,1.4953487812212205,2005.0,2005.0,Gable,VinylSd,VinylSd,None,0.0,1.4142135623730951,1.3160740129524924,PConc,16.0,9.0,1.0,6.0,5.267858159063328,1.0,0.0,545.0,738.0,1953125.0,6.6052979209482015,2.0288450992961247,7.29776828253138,1,0,2,1,3,1,1.4142135623730951,7,Typ,0,0.0,Attchd,16.0,2,540.0,9.0,27.0,19683.0,1.7254630513334037,3.58351893845611,0.0,0.0,0.0,No Fence,0.0,Feb,2009,WD,Normal,173500,4,4,0,0,745.2977682825314,3.58351893845611,3.5,0,0,1,1,1,0,1,1,1,0,12.063932878369052
MSSC_70,other,54.0,8.799360083179907,Reg,AllPub,Inside,Edwards,Artery,Norm,1Fam,2Story,6.0,1.5650845800732873,1925.0,1950.0,Gambrel,Wd Sdng,Wd Sdng,None,0.0,1.3160740129524924,1.4142135623730951,BrkTil,9.0,9.0,1.0,4.0,6.313548046277095,1.0,0.0,121.0,672.0,19683.0,6.548219102762372,2.0164678395268,7.222566018822171,1,0,2,0,3,1,1.3160740129524924,6,Typ,0,0.0,Detchd,4.0,1,300.0,9.0,27.0,19683.0,1.791294740218941,0.0,0.0,0.0,0.0,No Fence,0.0,July,2009,WD,Normal,103600,84,59,0,1,679.2225660188221,0.0,3.0,0,0,1,1,1,0,1,1,0,0,11.54829260880752
MSSC_20,RL,68.0,9.328212292571072,IR1,AllPub,Inside,Veenker,Norm,Norm,1Fam,1Story,6.0,1.5650845800732873,1977.0,1977.0,Gable,Plywood,Plywood,None,0.0,1.4142135623730951,1.3160740129524924,CBlock,16.0,9.0,1.0,5.0,6.643789733147672,1.0,0.0,441.0,1208.0,19683.0,7.097548850614793,0.0,7.097548850614793,1,0,1,1,3,1,1.3160740129524924,6,Typ,1,1.7320508075688772,Attchd,9.0,2,546.0,9.0,27.0,19683.0,1.8394863420693595,3.7612001156935624,0.0,0.0,0.0,No Fence,0.0,June,2006,WD,Normal,165000,29,29,0,0,1215.0975488506149,3.7612001156935624,2.5,0,0,1,1,1,0,1,1,1,0,12.013700752882718
MSSC_20,RL,110.0,9.577965147101168,Reg,AllPub,Inside,Crawfor,Norm,Norm,1Fam,1Story,6.0,1.6265765616977859,1957.0,2004.0,Hip,CemntBd,CmentBd,BrkFace,1.7356879059276584,1.3160740129524924,1.3160740129524924,PConc,9.0,9.0,1.0,6.0,7.079184394609668,1.0,0.0,291.0,1477.0,1953125.0,7.517520850603031,0.0,7.517520850603031,1,0,2,0,3,1,1.4142135623730951,7,Typ,2,1.7320508075688772,Attchd,16.0,2,416.0,9.0,27.0,19683.0,0.0,4.477336814478207,0.0,0.0,0.7149977972429479,No Fence,0.0,June,2007,WD,Normal,257500,50,3,0,0,1484.517520850603,5.192334611721154,3.0,0,0,1,1,1,0,1,1,1,0,12.458774999085929
MSSC_20,RL,80.0,9.127067452782361,Reg,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,6.0,1.5650845800732873,1965.0,1965.0,Gable,HdBoard,HdBoard,None,0.0,1.3160740129524924,1.3160740129524924,CBlock,9.0,9.0,1.0,3.0,6.794586580876499,1.0,0.0,244.0,1136.0,19683.0,7.036148493750536,0.0,7.036148493750536,1,0,1,0,3,1,1.3160740129524924,5,Typ,1,2.0,Attchd,9.0,1,384.0,9.0,27.0,19683.0,1.9539894255178158,0.0,0.0,0.0,0.0,No Fence,0.0,July,2008,WD,Normal,140000,43,43,0,0,1143.0361484937505,0.0,2.0,0,0,1,1,1,0,1,1,1,0,11.84939770159144
MSSC_160,RL,24.0,7.736307096548285,Reg,AllPub,Inside,NPkVill,Norm,Norm,Twnhs,2Story,6.0,1.5650845800732873,1978.0,1978.0,Gable,Plywood,Other,None,0.0,1.3160740129524924,1.3160740129524924,CBlock,9.0,9.0,1.0,5.0,5.7430031878094825,1.0,0.0,544.0,855.0,19683.0,6.752270376141742,1.9980992676206404,7.273786317844895,0,0,2,1,3,1,1.3160740129524924,7,Typ,1,1.7320508075688772,Attchd,4.0,2,440.0,9.0,27.0,19683.0,1.4741440143630178,0.0,0.0,0.0,0.0,No Fence,0.0,Apr,2009,WD,Normal,148500,31,31,0,0,862.273786317845,0.0,2.5,0,0,1,1,1,0,1,1,1,0,11.908340237224891
MSSC_70,RM,60.0,9.169622538697624,Reg,AllPub,Inside,OldTown,Norm,Norm,1Fam,2Story,4.0,1.189207115002721,1900.0,1950.0,Gable,AsbShng,Stucco,None,0.0,1.3160740129524924,1.3160740129524924,BrkTil,9.0,4.0,1.0,1.0,0.0,1.0,0.0,1095.0,1095.0,512.0,6.999422467507961,2.017844396873156,7.4815557019095165,1,0,2,0,4,2,1.3160740129524924,8,Min2,0,0.0,2Types,4.0,3,779.0,4.0,8.0,0.0,0.0,0.0,0.6910138024728482,0.0,0.0,No Fence,0.0,May,2006,WD,Normal,87000,106,56,0,1,1102.4815557019094,0.6910138024728482,3.0,0,0,1,1,1,0,1,1,0,1,11.37366339763672
MSSC_30,RL,52.0,9.107532151994501,Reg,AllPub,Inside,OldTown,Norm,Norm,1Fam,1Story,5.0,1.6817928305074292,1924.0,2006.0,Gable,VinylSd,VinylSd,None,0.0,1.4142135623730951,1.3160740129524924,BrkTil,9.0,9.0,1.0,1.0,0.0,1.0,0.0,768.0,768.0,1953125.0,6.675823221634848,0.0,6.675823221634848,0,0,1,0,2,1,1.4142135623730951,5,Typ,0,0.0,Detchd,4.0,1,240.0,4.0,8.0,0.0,1.9108604173712915,0.0,0.7002176099087114,0.0,0.0,No Fence,0.0,May,2009,WD,Normal,109500,85,3,0,0,774.6758232216348,0.7002176099087114,1.0,0,0,1,1,1,0,1,1,1,0,11.603679828238693
MSSC_20,RL,80.0,9.379661116592885,IR1,AllPub,Inside,StoneBr,Norm,Norm,1Fam,1Story,8.0,1.4953487812212205,2008.0,2008.0,Hip,VinylSd,VinylSd,Stone,1.9659980865692606,1.4142135623730951,1.3160740129524924,PConc,25.0,9.0,1.4142135623730951,1.0,0.0,1.0,0.0,2046.0,2046.0,1953125.0,7.624130585661289,0.0,7.624130585661289,0,0,2,1,3,1,1.4142135623730951,7,Typ,1,2.0,Attchd,16.0,3,834.0,9.0,27.0,19683.0,1.9136307769773249,4.418840607796598,0.0,0.0,0.0,No Fence,0.0,July,2009,New,Partial,372500,1,1,0,0,2053.624130585661,4.418840607796598,2.5,0,0,1,1,1,0,1,1,1,0,12.827992316801751
MSSC_20,RL,71.0,9.204925739274683,IR1,AllPub,Inside,Sawyer,Norm,Norm,1Fam,1Story,5.0,1.4953487812212205,1961.0,1961.0,Hip,Wd Sdng,Wd Sdng,BrkFace,1.6214540309583532,1.3160740129524924,1.3160740129524924,CBlock,9.0,9.0,1.0,3.0,6.71901315438526,1.0,0.0,161.0,988.0,19683.0,6.8966943316227125,0.0,6.8966943316227125,1,0,1,0,3,1,1.3160740129524924,5,Typ,0,0.0,Detchd,4.0,2,572.0,9.0,27.0,19683.0,0.0,0.0,0.0,0.0,0.0,No Fence,0.0,Oct,2007,WD,Normal,128500,46,46,0,1,994.8966943316227,0.0,2.0,0,0,1,1,1,0,1,1,1,0,11.763684183317412
MSSC_120,RL,50.0,8.98882050177807,Reg,AllPub,Inside,SawyerW,Norm,Norm,TwnhsE,1Story,6.0,1.4953487812212205,1980.0,1980.0,Gable,Plywood,Plywood,None,0.0,1.3160740129524924,1.3160740129524924,CBlock,16.0,9.0,1.0,4.0,6.298949246855942,2.0,0.6999594881495779,261.0,923.0,19683.0,6.828712071641684,0.0,6.828712071641684,0,0,2,0,2,1,1.3160740129524924,5,Typ,1,1.7320508075688772,Attchd,9.0,1,264.0,9.0,27.0,19683.0,1.6853704905634923,0.0,0.0,0.0,0.0,No Fence,0.0,May,2010,WD,Normal,143000,30,30,0,0,929.8287120716417,0.0,2.0,0,0,1,1,1,0,1,1,1,0,11.870599909242044
MSSC_50,other,55.0,8.412054873292933,other,AllPub,Inside,SWISU,Norm,Norm,1Fam,1.5Fin,5.0,1.4953487812212205,1932.0,2000.0,Gable,VinylSd,Stucco,None,0.0,1.3160740129524924,1.3160740129524924,BrkTil,9.0,9.0,1.0,3.0,5.209486152841421,1.0,0.0,611.0,793.0,1953125.0,6.744059186311348,2.0164678395268,7.327123292259293,0,0,1,0,3,1,1.3160740129524924,6,Typ,0,0.0,Detchd,4.0,1,281.0,9.0,27.0,19683.0,0.0,0.0,0.6741758511411072,0.0,0.0,No Fence,0.0,July,2009,WD,Abnorml,159434,77,9,0,1,800.3271232922593,0.6741758511411072,1.0,0,0,1,1,1,0,0,1,1,1,11.979385322467598
MSSC_120,RL,80.0,7.968319500012717,Reg,AllPub,Inside,ClearCr,Norm,Norm,1Fam,1Story,6.0,1.4953487812212205,1996.0,1997.0,Gable,Wd Sdng,Wd Sdng,None,0.0,1.3160740129524924,1.3160740129524924,PConc,16.0,9.0,1.4142135623730951,6.0,6.911747300251674,1.0,0.0,288.0,1291.0,1953125.0,7.163946684342547,0.0,7.163946684342547,1,0,1,0,2,1,1.4142135623730951,6,Typ,1,2.0,Attchd,4.0,2,431.0,9.0,27.0,19683.0,1.9065899701401223,0.0,0.0,0.0,0.0,No Fence,0.0,Nov,2008,WD,Normal,173000,12,11,0,0,1298.1639466843426,0.0,2.0,0,0,1,1,1,0,0,1,1,0,12.061046873479915
MSSC_20,RL,90.0,9.328034514792826,IR1,AllPub,Corner,CollgCr,Norm,Norm,1Fam,1Story,9.0,1.4953487812212205,2002.0,2002.0,Hip,VinylSd,VinylSd,Stone,1.8524277618844993,1.4142135623730951,1.3160740129524924,PConc,16.0,9.0,1.7320508075688772,6.0,6.966024187106113,1.0,0.0,567.0,1626.0,1953125.0,7.419979923661835,0.0,7.419979923661835,1,0,2,0,3,1,1.4142135623730951,7,Typ,1,1.7320508075688772,Attchd,16.0,3,702.0,9.0,27.0,19683.0,1.8799167926221376,3.828641396489095,0.0,0.0,0.0,No Fence,0.0,July,2007,WD,Normal,285000,5,5,0,0,1633.419979923662,3.828641396489095,3.0,0,0,1,1,1,0,1,1,1,0,12.560244459250788
MSSC_60,RL,58.0,9.727406483331627,other,AllPub,CulDSac,NoRidge,Norm,Norm,1Fam,2Story,7.0,1.4953487812212205,1998.0,1998.0,Gable,VinylSd,VinylSd,BrkFace,1.4892992254175486,1.4142135623730951,1.3160740129524924,PConc,16.0,9.0,1.0,1.0,0.0,1.0,0.0,1195.0,1195.0,262144.0,7.086737934510577,2.0107946349110515,7.517520850603031,0,0,2,1,4,1,1.3160740129524924,7,Typ,0,0.0,Attchd,16.0,2,486.0,9.0,27.0,19683.0,0.0,4.406719247264253,0.0,0.0,0.0,No Fence,0.0,June,2010,WD,Normal,221000,12,12,0,0,1202.517520850603,4.406719247264253,2.5,0,0,1,1,1,0,1,1,1,0,12.30591798049989
MSSC_160,RL,61.5,8.529714471969909,IR1,AllPub,CulDSac,StoneBr,Norm,Norm,TwnhsE,2Story,7.0,1.4953487812212205,1984.0,1984.0,Gable,HdBoard,HdBoard,None,0.0,1.4142135623730951,1.3160740129524924,CBlock,16.0,9.0,1.4142135623730951,6.0,6.720220155135295,1.4142135623730951,0.7124055111704747,180.0,1190.0,262144.0,7.0825485693553,2.0545730247502716,7.645397699428633,1,0,2,0,3,1,1.4142135623730951,6,Min1,1,1.7320508075688772,Attchd,16.0,2,577.0,9.0,27.0,19683.0,1.8553017984487439,0.0,0.0,0.0,0.0,No Fence,0.0,Sept,2007,WD,Normal,207500,23,23,0,0,1197.6453976994287,0.0,3.0,0,0,1,1,1,0,1,1,1,0,12.24288661865289
MSSC_60,other,84.0,9.23092700558457,Reg,AllPub,Inside,Somerst,Norm,Norm,1Fam,2Story,7.0,1.5650845800732873,2007.0,2007.0,Gable,VinylSd,VinylSd,None,0.0,1.4142135623730951,1.3160740129524924,PConc,16.0,9.0,1.0,1.0,0.0,1.0,0.0,874.0,874.0,1953125.0,6.774223886357614,2.0527088541217777,7.474204806496124,0,0,3,0,3,1,1.4142135623730951,7,Typ,0,0.0,Attchd,16.0,2,578.0,9.0,27.0,19683.0,1.7878742218230284,4.663439094112067,0.0,0.0,0.0,No Fence,0.0,Aug,2007,New,Partial,227875,0,0,0,0,881.4742048064961,4.663439094112067,3.0,0,0,1,1,1,0,1,1,1,0,12.336552511980964
MSSC_160,other,73.5,8.53817159780143,other,AllPub,HasFrontage,Somerst,Norm,Norm,TwnhsE,2Story,7.0,1.4953487812212205,2004.0,2004.0,Gable,MetalSd,MetalSd,None,0.0,1.4142135623730951,1.3160740129524924,PConc,16.0,9.0,1.0,6.0,5.480638923341991,1.0,0.0,312.0,551.0,1953125.0,6.313548046277095,1.9897285248560848,7.005789019253503,0,0,2,1,2,1,1.4142135623730951,4,Typ,0,0.0,Detchd,4.0,2,480.0,9.0,27.0,19683.0,0.0,4.110873864173311,0.0,0.0,0.0,No Fence,0.0,Mar,2007,WD,Normal,148800,3,3,0,0,558.0057890192535,4.110873864173311,2.5,0,0,1,1,1,0,1,1,1,0,11.910358401381128
MSSC_20,RL,60.0,8.998384010052538,Reg,AllPub,Inside,StoneBr,Norm,Norm,1Fam,1Story,8.0,1.5650845800732873,2007.0,2007.0,Gable,MetalSd,MetalSd,BrkFace,0.0,1.4142135623730951,1.3160740129524924,PConc,16.0,9.0,1.7320508075688772,6.0,6.852242569051878,1.0,0.0,474.0,1419.0,1953125.0,7.258412150595307,0.0,7.258412150595307,1,0,2,0,2,1,1.4142135623730951,7,Typ,1,2.0,Attchd,9.0,2,567.0,9.0,27.0,19683.0,1.783182776049518,0.0,0.0,0.0,0.0,No Fence,0.0,Oct,2007,New,Partial,392000,0,0,0,0,1426.2584121505954,0.0,3.0,0,0,1,1,1,0,0,1,1,0,12.8790171187726
MSSC_120,RL,61.0,8.933004591578547,IR1,AllPub,Corner,NridgHt,Norm,Norm,TwnhsE,1Story,6.0,1.4953487812212205,2005.0,2006.0,Gable,VinylSd,VinylSd,Stone,1.879323983956676,1.4142135623730951,1.3160740129524924,PConc,16.0,9.0,1.7320508075688772,5.0,3.044522437723423,1.0,0.0,1342.0,1362.0,1953125.0,7.217443431696533,0.0,7.217443431696533,0,0,2,0,2,1,1.4142135623730951,6,Typ,1,2.0,Attchd,9.0,2,460.0,9.0,27.0,19683.0,1.8346098354356497,3.367295829986474,0.0,0.0,0.0,No Fence,0.0,June,2007,WD,Normal,194700,2,1,0,0,1369.2174434316964,3.367295829986474,2.0,0,0,1,1,1,0,1,1,1,0,12.17921519136029
MSSC_120,RM,70.0,8.395477432732141,Reg,AllPub,Inside,CollgCr,Norm,Norm,TwnhsE,1Story,6.0,1.4953487812212205,2004.0,2004.0,Gable,VinylSd,VinylSd,BrkFace,1.791294740218941,1.4142135623730951,1.3160740129524924,PConc,16.0,9.0,2.0,6.0,6.548219102762372,1.0,0.0,151.0,848.0,1953125.0,6.744059186311348,0.0,6.744059186311348,1,0,1,0,1,1,1.4142135623730951,3,Typ,1,1.7320508075688772,Attchd,9.0,2,420.0,9.0,27.0,19683.0,1.7935304491330344,0.0,0.0,0.0,0.0,No Fence,0.0,May,2008,WD,Normal,141000,4,4,0,0,854.7440591863113,0.0,2.0,0,0,1,1,1,0,1,1,1,0,11.856515169360305
MSSC_60,RL,104.0,9.977481232444454,IR1,AllPub,Corner,NoRidge,Norm,Norm,1Fam,2Story,10.0,1.5650845800732873,1994.0,1995.0,Gable,HdBoard,HdBoard,BrkFace,2.087609761208291,1.4953487812212205,1.3160740129524924,PConc,25.0,9.0,2.0,6.0,7.283448228756631,1.0,0.0,989.0,2444.0,1953125.0,7.801800401908973,2.1442101186701965,8.370315995555478,0,1,3,1,4,1,1.4953487812212205,10,Typ,2,2.23606797749979,Attchd,16.0,3,832.0,9.0,27.0,19683.0,1.9384588842298294,3.9318256327243257,0.0,0.0,0.0,No Fence,0.0,Jan,2007,WD,Normal,755000,13,12,0,0,2452.3703159955553,3.9318256327243257,4.0,0,0,1,1,0,0,1,1,1,0,13.534473028231162
MSSC_60,RL,42.0,10.172712841637342,IR1,AllPub,Inside,Timber,Norm,Norm,1Fam,2Story,7.0,1.4953487812212205,1989.0,1990.0,Hip,MetalSd,MetalSd,BrkFace,1.8996537373231852,1.4142135623730951,1.3160740129524924,PConc,16.0,9.0,2.0,6.0,6.873163834212518,1.0,0.0,245.0,1210.0,1953125.0,7.122059881629142,2.0987755098441228,7.832014180505469,1,0,2,1,4,1,1.4142135623730951,9,Typ,2,2.0,Attchd,9.0,2,628.0,9.0,27.0,19683.0,1.9127139332707952,3.332204510175204,0.0,0.0,0.0,No Fence,0.0,Apr,2006,WD,Normal,335000,17,16,0,0,1217.8320141805054,3.332204510175204,3.5,0,0,1,1,1,1,1,1,1,0,12.721885810807203
MSSC_30,RL,60.0,8.594339400592892,Reg,AllPub,Corner,OldTown,Norm,Norm,1Fam,1Story,5.0,1.5650845800732873,1921.0,1968.0,Gable,MetalSd,MetalSd,None,0.0,1.3160740129524924,1.3160740129524924,BrkTil,9.0,9.0,1.0,1.0,0.0,1.0,0.0,1073.0,1073.0,1953125.0,6.97914527506881,0.0,6.97914527506881,0,0,1,0,2,1,1.3160740129524924,4,Typ,0,0.0,Detchd,4.0,1,326.0,9.0,27.0,19683.0,0.0,0.0,0.6980728414300967,0.0,0.0,No Fence,0.0,Dec,2006,WD,Abnorml,108480,85,38,0,1,1079.9791452750687,0.6980728414300967,1.0,0,0,1,1,1,1,1,1,1,0,11.594321103174222
MSSC_50,RM,51.0,8.71948076085107,Reg,AllPub,Corner,BrkSide,Norm,Norm,1Fam,1.5Fin,5.0,1.5650845800732873,1936.0,1950.0,Gable,Wd Sdng,Wd Sdng,None,0.0,1.3160740129524924,1.189207115002721,BrkTil,9.0,9.0,1.0,1.0,0.0,1.0,0.0,927.0,927.0,19683.0,6.97354301952014,1.9683836306012874,7.3395376954076745,0,0,1,1,3,1,1.3160740129524924,5,Typ,0,0.0,Detchd,4.0,2,576.0,9.0,27.0,19683.0,1.74525954872198,0.0,0.0,0.0,0.0,MnPrv,0.0,Apr,2009,WD,Normal,141500,73,59,0,1,934.3395376954077,0.0,1.5,0,0,1,1,1,0,1,1,1,0,11.86005499606543
MSSC_20,RL,54.0,9.533293058509884,IR1,AllPub,Inside,Timber,Norm,Norm,1Fam,1Story,6.0,1.5650845800732873,1987.0,1987.0,Gable,HdBoard,HdBoard,BrkFace,1.6659050929776016,1.3160740129524924,1.3160740129524924,CBlock,16.0,16.0,1.0,6.0,6.8885724595653635,1.4142135623730951,0.6607625402758197,92.0,1112.0,262144.0,7.037027614686276,0.0,7.037027614686276,1,0,2,0,2,1,1.4142135623730951,5,Typ,1,1.7320508075688772,Attchd,4.0,2,551.0,9.0,27.0,19683.0,1.7640939343176614,0.0,0.0,0.0,0.0,No Fence,0.0,July,2006,WD,Normal,176000,19,19,0,0,1119.0370276146862,0.0,3.0,0,0,1,1,1,0,1,1,1,0,12.078239274020289
MSSC_30,RM,50.0,8.699681400989514,Reg,AllPub,Inside,BrkSide,Norm,Norm,1Fam,1Story,5.0,1.6265765616977859,1921.0,1950.0,Gable,Wd Sdng,Wd Shng,None,0.0,1.3160740129524924,1.3160740129524924,CBlock,9.0,9.0,1.0,2.0,6.424869023905388,1.0,0.0,0.0,616.0,262144.0,6.424869023905388,0.0,6.424869023905388,0,0,1,0,2,1,1.3160740129524924,4,Typ,0,0.0,Detchd,4.0,1,205.0,9.0,27.0,19683.0,0.0,0.0,0.7024255802729013,0.0,0.0,No Fence,0.0,June,2006,WD,Normal,89000,85,56,0,0,622.4248690239054,0.7024255802729013,1.0,0,0,1,1,1,0,1,1,1,0,11.396391648714276
MSSC_20,RL,57.0,8.76732914779405,IR1,AllPub,Inside,Edwards,Norm,Norm,1Fam,1Story,5.0,1.6265765616977859,1952.0,1952.0,Gable,Wd Sdng,Wd Sdng,None,0.0,1.3160740129524924,1.3160740129524924,PConc,25.0,16.0,1.4142135623730951,2.0,5.351858133476067,2.23606797749979,0.7396407041911669,219.0,980.0,512.0,7.046647277848756,0.0,7.046647277848756,0,1,1,0,2,1,1.3160740129524924,6,Typ,0,0.0,Detchd,4.0,1,308.0,9.0,27.0,19683.0,0.0,0.0,0.0,0.0,0.0,No Fence,0.0,Sept,2006,WD,Normal,123500,54,54,0,0,987.0466472778487,0.0,1.5,0,0,0,1,1,0,1,1,1,0,11.72399643505017
MSSC_20,RL,65.0,9.042040056544483,Reg,AllPub,Inside,Sawyer,RRAe,Norm,1Fam,1Story,5.0,1.6817928305074292,1965.0,2009.0,Gable,MetalSd,MetalSd,None,0.0,1.3160740129524924,1.4142135623730951,CBlock,9.0,9.0,1.0,6.0,6.317164686747284,2.0,0.699434974151039,224.0,894.0,1953125.0,6.796823718274855,0.0,6.796823718274855,1,0,1,0,3,1,1.3160740129524924,5,Typ,1,2.0,Detchd,4.0,1,336.0,9.0,27.0,19683.0,1.9506256168552831,4.976733742420574,0.0,0.0,0.0,MnPrv,0.0,Apr,2010,WD,Normal,138500,45,1,0,1,900.7968237182748,4.976733742420574,2.0,0,0,1,1,1,0,1,1,1,0,11.83862560460953
MSSC_120,other,59.0,8.36240897761537,other,AllPub,Inside,Somerst,Norm,Norm,TwnhsE,1Story,7.0,1.4953487812212205,2004.0,2004.0,Gable,MetalSd,MetalSd,None,0.0,1.4142135623730951,1.3160740129524924,PConc,16.0,9.0,1.4142135623730951,6.0,2.833213344056216,1.0,0.0,1375.0,1391.0,1953125.0,7.238496840894365,0.0,7.238496840894365,0,0,2,0,2,1,1.4142135623730951,5,Typ,0,0.0,Attchd,9.0,2,530.0,9.0,27.0,19683.0,1.801090104041353,5.0689042022202315,0.0,0.0,0.0,No Fence,0.0,July,2008,WD,Normal,196000,4,4,0,0,1398.2384968408944,5.0689042022202315,2.0,0,0,1,1,1,0,1,1,1,1,12.185869938212655
MSSC_20,RL,85.0,9.570250078424845,Reg,AllPub,Inside,Timber,Norm,Norm,1Fam,1Story,8.0,1.4953487812212205,2002.0,2002.0,Hip,VinylSd,VinylSd,BrkFace,2.0078523377987656,1.4142135623730951,1.3160740129524924,PConc,25.0,9.0,2.0,6.0,7.150701457592526,1.0,0.0,526.0,1800.0,1953125.0,7.496097345175956,0.0,7.496097345175956,1,0,2,0,3,1,1.4142135623730951,7,Typ,1,2.0,Attchd,16.0,3,765.0,9.0,27.0,19683.0,1.887390630978784,4.3694478524670215,0.0,0.0,0.0,No Fence,0.0,May,2006,WD,Normal,312500,4,4,0,0,1807.496097345176,4.3694478524670215,3.0,0,0,1,1,1,0,1,1,1,0,12.652359748158593
