Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,TotBaths,TotPorchSF,TotalSF,Age
1452,20,RL,4.3694478524670215,9.133783249254028,Pave,None,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8.0,2.23606797749979,2008.0,2009.0,Gable,CompShg,CemntBd,CmentBd,Stone,5.272999558563747,2.0,1.7320508075688772,PConc,16.0,9.0,1.0,1.0,0.0,1.0,0.0,1573.0,1573.0,GasA,125.0,Y,SBrkr,7.364547014255642,0.0,0.0,7.364547014255642,0.0,0.0,2,0,3.0,1,2.23606797749979,2.0794415416798357,Typ,0.6931471805599453,2.0,Attchd,16.0,3.0,840.0,27.0,27.0,27.0,0.0,3.6109179126442243,0.0,0.0,0.0,0,None,None,None,0.0,5.0,2009,New,Partial,2.0,3.6109179126442243,8.05579245097777,1.0
1453,180,RM,3.58351893845611,8.209580483475577,Pave,None,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SLvl,5.0,2.23606797749979,2005.0,2005.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,4.394449154672439,1.7320508075688772,1.7320508075688772,PConc,16.0,9.0,2.0,6.0,6.306275286948016,1.0,0.0,0.0,547.0,GasA,64.0,Y,SBrkr,6.9782137426306985,0.0,0.0,6.9782137426306985,1.0,0.0,1,0,2.0,1,1.7320508075688772,1.791759469228055,Typ,0.0,0.0,Basment,16.0,2.0,525.0,27.0,27.0,27.0,0.0,3.367295829986474,0.0,0.0,0.0,0,None,None,None,0.0,5.0,2006,WD,Normal,2.0,3.367295829986474,7.3901814282264295,1.0
1454,20,RL,4.51085950651685,9.7537106272179,Pave,None,Reg,Lvl,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5.0,2.23606797749979,2006.0,2006.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,1.7320508075688772,1.7320508075688772,PConc,16.0,9.0,1.0,1.0,0.0,1.0,0.0,1140.0,1140.0,GasA,125.0,Y,SBrkr,7.039660349862076,0.0,0.0,7.039660349862076,0.0,0.0,1,0,3.0,1,1.7320508075688772,1.9459101490553132,Typ,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,27.0,3.6109179126442243,4.04305126783455,0.0,0.0,0.0,0,None,None,None,0.0,7.0,2006,WD,Abnorml,1.0,4.04305126783455,7.732369222284388,0.0
1455,20,FV,4.143134726391533,8.922791623969637,Pave,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7.0,2.23606797749979,2004.0,2005.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,2.0,1.7320508075688772,PConc,16.0,9.0,1.0,6.0,6.018593214496234,1.0,0.0,811.0,1221.0,GasA,125.0,Y,SBrkr,7.108244139731541,0.0,0.0,7.108244139731541,1.0,0.0,2,0,2.0,1,2.0,1.9459101490553132,Typ,0.0,0.0,Attchd,9.0,2.0,400.0,27.0,27.0,27.0,0.0,4.736198448394496,0.0,0.0,0.0,0,None,None,None,0.0,10.0,2009,WD,Normal,3.0,4.736198448394496,7.8009820712577405,5.0
1456,60,RL,4.143134726391533,8.976893927666076,Pave,None,Reg,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6.0,2.23606797749979,1999.0,2000.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,1.7320508075688772,1.7320508075688772,PConc,16.0,9.0,1.0,1.0,0.0,1.0,0.0,953.0,953.0,GasA,125.0,Y,SBrkr,6.860663671448287,6.543911845564792,0.0,7.4073177104694174,0.0,0.0,2,1,3.0,1,1.7320508075688772,2.0794415416798357,Typ,0.6931471805599453,1.7320508075688772,Attchd,9.0,2.0,460.0,27.0,27.0,27.0,0.0,3.713572066704308,0.0,0.0,0.0,0,None,None,None,0.0,8.0,2007,WD,Normal,2.5,3.713572066704308,7.8636512654486515,8.0
1457,20,RL,4.454347296253507,9.486152271857476,Pave,None,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6.0,2.449489742783178,1978.0,1988.0,Gable,CompShg,Plywood,Plywood,Stone,4.787491742782046,1.7320508075688772,1.7320508075688772,CBlock,16.0,9.0,1.0,5.0,6.673297967767654,1.7320508075688772,1.8082668738615209,589.0,1542.0,GasA,27.0,Y,SBrkr,7.637234388789473,0.0,0.0,7.637234388789473,1.0,0.0,2,0,3.0,1,1.7320508075688772,2.0794415416798357,Min1,1.0986122886681098,1.7320508075688772,Attchd,4.0,2.0,500.0,27.0,27.0,27.0,5.857933154483459,0.0,0.0,0.0,0.0,0,None,MnPrv,None,0.0,2.0,2010,WD,Normal,3.0,0.0,8.193123721512068,32.0
1458,70,RL,4.204692619390966,9.10974625674048,Pave,None,Reg,Lvl,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7.0,3.0,1941.0,2006.0,Gable,CompShg,CemntBd,CmentBd,None,0.0,2.23606797749979,2.0,Stone,9.0,16.0,1.0,6.0,5.62040086571715,1.0,0.0,877.0,1152.0,GasA,125.0,Y,SBrkr,7.080867896690782,7.050122520269059,0.0,7.75833346749091,0.0,0.0,2,0,4.0,1,2.0,2.302585092994046,Typ,1.0986122886681098,2.0,Attchd,9.0,1.0,252.0,27.0,27.0,27.0,0.0,4.110873864173311,0.0,0.0,0.0,0,None,GdPrv,Shed,2.17752581681183,5.0,2010,WD,Normal,2.0,4.110873864173311,8.158516244806831,69.0
1459,20,RL,4.23410650459726,9.181735114965848,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5.0,2.449489742783178,1950.0,1996.0,Hip,CompShg,MetalSd,MetalSd,None,0.0,1.7320508075688772,1.7320508075688772,CBlock,9.0,9.0,1.4142135623730951,6.0,3.912023005428146,1.7320508075688772,2.0715749411065296,0.0,1078.0,GasA,64.0,Y,FuseA,6.983789965258135,0.0,0.0,6.983789965258135,1.0,0.0,1,0,2.0,1,2.0,1.791759469228055,Typ,0.0,0.0,Attchd,4.0,1.0,240.0,27.0,27.0,27.0,5.905361848054571,0.0,1.74525954872198,0.0,0.0,0,None,None,None,0.0,4.0,2010,WD,Normal,2.0,4.727387818712341,7.676473646389156,60.0
1460,20,RL,4.330733340286331,9.204121072162266,Pave,None,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5.0,2.449489742783178,1965.0,1965.0,Gable,CompShg,HdBoard,HdBoard,None,0.0,2.0,1.7320508075688772,CBlock,9.0,9.0,1.0,4.0,6.7226297948554485,1.4142135623730951,1.898117976801967,136.0,1256.0,GasA,64.0,Y,SBrkr,7.136483208590247,0.0,0.0,7.136483208590247,1.0,0.0,1,1,3.0,1,1.7320508075688772,1.9459101490553132,Typ,0.0,0.0,Attchd,16.0,1.0,276.0,27.0,27.0,27.0,6.602587892189336,4.23410650459726,0.0,0.0,0.0,0,None,None,None,0.0,6.0,2008,WD,Normal,2.5,4.23410650459726,7.829232537543592,43.0
1461,20,RH,4.394449154672439,9.360741172643708,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Other,Norm,1Fam,1Story,5.0,2.449489742783178,1961.0,1961.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,1.7320508075688772,1.7320508075688772,CBlock,9.0,9.0,1.0,3.0,6.150602768446279,1.4142135623730951,1.7878742218230284,270.0,882.0,GasA,27.0,Y,SBrkr,6.799055862058796,0.0,0.0,6.799055862058796,0.0,0.0,1,0,2.0,1,1.7320508075688772,1.791759469228055,Typ,0.0,0.0,Attchd,4.0,1.0,730.0,27.0,27.0,27.0,4.948759890378168,0.0,0.0,0.0,1.757131886054717,0,None,MnPrv,None,0.0,6.0,2010,WD,Normal,1.0,4.795790545596741,7.483806687665835,49.0
1462,20,RL,4.406719247264253,9.565774546478782,Pave,None,IR1,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6.0,2.449489742783178,1958.0,1958.0,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,4.6913478822291435,1.7320508075688772,1.7320508075688772,CBlock,9.0,9.0,1.0,5.0,6.828712071641684,1.0,0.0,406.0,1329.0,GasA,27.0,Y,SBrkr,7.1929342212158,0.0,0.0,7.1929342212158,0.0,0.0,1,1,3.0,1,2.0,1.9459101490553132,Typ,0.0,0.0,Attchd,4.0,1.0,312.0,27.0,27.0,27.0,5.976350909297934,3.6109179126442243,0.0,0.0,0.0,0,None,None,Other,2.3450279096009217,6.0,2010,WD,Normal,1.5,3.6109179126442243,7.88570539124302,52.0
1463,60,RL,4.31748811353631,9.534667728624708,Pave,None,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,5.0,2.23606797749979,1997.0,1998.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,1.7320508075688772,1.7320508075688772,PConc,16.0,9.0,1.0,6.0,6.674561391814426,1.0,0.0,137.0,928.0,GasA,64.0,Y,SBrkr,6.834108738813838,6.553933404025811,0.0,7.396335293800808,0.0,0.0,2,1,3.0,1,1.7320508075688772,1.9459101490553132,Typ,0.6931471805599453,1.7320508075688772,Attchd,16.0,2.0,482.0,27.0,27.0,27.0,5.3612921657094255,3.5553480614894135,0.0,0.0,0.0,0,None,MnPrv,None,0.0,3.0,2010,WD,Normal,2.5,3.5553480614894135,7.846980982138788,13.0
1464,60,RL,4.3694478524670215,9.208238163884312,Pave,None,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6.0,2.449489742783178,1998.0,1998.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,3.044522437723423,1.7320508075688772,1.7320508075688772,PConc,9.0,9.0,1.0,6.0,6.401917196727186,1.0,0.0,324.0,926.0,GasA,125.0,Y,SBrkr,6.831953565565855,6.520621127558696,0.0,7.380879035564116,0.0,0.0,2,1,3.0,1,2.0,2.0794415416798357,Typ,0.6931471805599453,2.0,Attchd,16.0,2.0,470.0,27.0,27.0,27.0,5.8888779583328805,3.6109179126442243,0.0,0.0,0.0,0,None,None,None,0.0,6.0,2010,WD,Normal,2.5,3.6109179126442243,7.836369760545124,12.0
1465,120,RL,3.784189633918261,8.518392471991719,Pave,None,IR1,HLS,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8.0,2.23606797749979,1992.0,1992.0,Gable,CompShg,HdBoard,HdBoard,None,0.0,2.0,1.7320508075688772,PConc,16.0,9.0,1.0,5.0,5.575949103146316,1.0,0.0,1017.0,1280.0,GasA,125.0,Y,SBrkr,7.155396301896734,0.0,0.0,7.155396301896734,0.0,0.0,2,0,2.0,1,2.0,1.791759469228055,Typ,0.0,0.0,Attchd,9.0,2.0,506.0,27.0,27.0,27.0,0.0,4.418840607796598,0.0,0.0,1.7878742218230284,0,None,None,None,0.0,1.0,2010,WD,Normal,2.0,5.424950017481403,7.848153086199526,18.0
1466,60,RL,4.330733340286331,9.210440366976517,Pave,None,IR1,Lvl,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6.0,2.23606797749979,1993.0,1994.0,Gable,CompShg,HdBoard,HdBoard,None,0.0,1.7320508075688772,1.7320508075688772,PConc,16.0,9.0,1.0,1.0,0.0,1.0,0.0,763.0,763.0,GasA,64.0,Y,SBrkr,6.638567789166521,6.794586580876499,0.0,7.412160334945205,0.0,0.0,2,1,3.0,1,1.7320508075688772,2.0794415416798357,Typ,0.6931471805599453,1.7320508075688772,Attchd,16.0,2.0,440.0,27.0,27.0,27.0,5.062595033026967,4.442651256490317,0.0,0.0,0.0,0,None,None,None,0.0,4.0,2010,WD,Normal,2.5,4.442651256490317,7.791109510610028,17.0
1467,20,RL,4.174387269895637,8.984818995876008,Pave,None,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6.0,2.6457513110645907,1992.0,2007.0,Gable,CompShg,HdBoard,HdBoard,None,0.0,1.7320508075688772,2.0,PConc,16.0,9.0,1.0,5.0,6.841615476477592,1.0,0.0,233.0,1168.0,GasA,125.0,Y,SBrkr,7.080026499922591,0.0,0.0,7.080026499922591,1.0,0.0,2,0,3.0,1,1.7320508075688772,1.9459101490553132,Typ,0.0,0.0,Attchd,16.0,2.0,420.0,27.0,27.0,27.0,6.182084906716632,3.091042453358316,0.0,0.0,0.0,0,None,GdPrv,Shed,1.9763847732858002,3.0,2010,WD,Normal,3.0,3.091042453358316,7.764720544771477,18.0
1468,60,RL,4.1588830833596715,9.036344063928219,Pave,None,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6.0,2.23606797749979,1998.0,1998.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,1.7320508075688772,1.7320508075688772,PConc,16.0,9.0,1.0,1.0,0.0,1.0,0.0,789.0,789.0,GasA,64.0,Y,SBrkr,6.672032945461067,6.517671272912275,0.0,7.290292882446597,0.0,0.0,2,1,3.0,1,1.7320508075688772,2.0794415416798357,Typ,0.6931471805599453,2.0,Attchd,16.0,2.0,393.0,27.0,27.0,27.0,0.0,4.330733340286331,0.0,0.0,0.0,0,None,None,None,0.0,5.0,2010,WD,Normal,2.5,4.330733340286331,7.720905251936779,12.0
1469,20,RL,4.454347296253507,9.227885551191932,Pave,None,Reg,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7.0,2.23606797749979,1990.0,1990.0,Gable,CompShg,HdBoard,HdBoard,None,0.0,1.7320508075688772,1.7320508075688772,PConc,16.0,9.0,2.0,6.0,6.45833828334479,1.0,0.0,663.0,1300.0,GasA,64.0,Y,SBrkr,7.201916317531627,0.0,0.0,7.201916317531627,1.0,0.0,1,1,2.0,1,2.0,1.791759469228055,Typ,0.6931471805599453,1.0,Attchd,4.0,2.0,506.0,27.0,27.0,27.0,5.262690188904886,0.0,0.0,0.0,0.0,0,None,None,None,0.0,2.0,2010,WD,Normal,2.5,0.0,7.879291485082271,20.0
1470,20,RL,4.2626798770413155,9.036106025364846,Pave,None,Reg,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,4.0,2.23606797749979,1970.0,1970.0,Gable,CompShg,Plywood,Plywood,None,0.0,1.7320508075688772,1.7320508075688772,CBlock,9.0,9.0,1.0,5.0,6.690842277418564,1.7320508075688772,1.6807250824647135,0.0,882.0,GasA,27.0,Y,SBrkr,6.78332520060396,0.0,0.0,6.78332520060396,1.0,0.0,1,0,2.0,1,1.7320508075688772,1.6094379124341003,Typ,0.0,0.0,Attchd,16.0,2.0,525.0,27.0,27.0,27.0,5.484796933490655,0.0,0.0,0.0,0.0,0,None,MnPrv,None,0.0,4.0,2010,WD,Normal,2.0,0.0,7.475905969367397,40.0
1471,120,RH,3.295836866004329,8.675734219544788,Pave,None,IR1,Lvl,FR2,Gtl,NAmes,Norm,Norm,TwnhsE,1Story,7.0,2.23606797749979,1999.0,1999.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,2.0,1.7320508075688772,PConc,16.0,9.0,1.0,6.0,6.9584483932976555,2.0,0.0,354.0,1405.0,GasA,125.0,Y,SBrkr,7.198931240688173,0.0,0.0,7.198931240688173,1.0,0.0,2,0,2.0,1,2.0,1.791759469228055,Typ,0.6931471805599453,1.4142135623730951,Attchd,16.0,2.0,511.0,27.0,27.0,27.0,5.318119993844216,4.23410650459726,0.0,0.0,0.0,0,None,None,None,0.0,6.0,2010,WD,Normal,3.0,4.23410650459726,7.916807490937603,11.0
1472,160,RM,3.091042453358316,7.427144133408616,Pave,None,Reg,Lvl,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6.0,2.23606797749979,1971.0,1971.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,6.22455842927536,1.7320508075688772,1.7320508075688772,CBlock,9.0,9.0,1.0,3.0,5.056245805348308,1.0,0.0,327.0,483.0,GasA,27.0,Y,SBrkr,6.182084906716632,6.22455842927536,0.0,6.895682697747868,0.0,0.0,1,1,2.0,1,1.7320508075688772,1.791759469228055,Typ,0.0,0.0,Detchd,4.0,1.0,264.0,27.0,27.0,27.0,5.62040086571715,0.0,0.0,0.0,0.0,0,None,None,None,0.0,2.0,2010,COD,Normal,1.5,0.0,7.293697720601438,39.0
1473,160,RM,3.091042453358316,7.427144133408616,Pave,None,Reg,Lvl,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,5.0,2.23606797749979,1971.0,1971.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,6.20050917404269,1.7320508075688772,1.7320508075688772,CBlock,9.0,9.0,1.0,3.0,5.707110264748875,1.0,0.0,225.0,525.0,GasA,27.0,Y,SBrkr,6.26530121273771,6.342121418721152,0.0,6.996681488176539,0.0,0.0,1,1,3.0,1,1.7320508075688772,1.9459101490553132,Typ,0.0,0.0,Detchd,4.0,1.0,320.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0,None,None,None,0.0,3.0,2010,WD,Normal,1.5,0.0,7.388946097618437,39.0
1474,160,RL,3.2188758248682006,7.732369222284388,Pave,None,Reg,Lvl,FR2,Gtl,NPkVill,Norm,Norm,Twnhs,2Story,6.0,2.449489742783178,1975.0,1975.0,Gable,CompShg,Plywood,Brk Cmn,None,0.0,1.7320508075688772,1.7320508075688772,CBlock,9.0,9.0,1.0,5.0,6.244166900663736,1.0,0.0,341.0,855.0,GasA,27.0,Y,SBrkr,6.752270376141742,6.400257445308821,0.0,7.284134806195205,0.0,0.0,2,1,3.0,1,2.0,1.9459101490553132,Typ,0.6931471805599453,1.7320508075688772,Attchd,4.0,2.0,440.0,27.0,27.0,27.0,5.159055299214529,0.0,0.0,0.0,0.0,0,None,None,None,0.0,6.0,2010,WD,Normal,2.5,0.0,7.7458682297922685,35.0
1475,120,RL,3.2188758248682006,7.732369222284388,Pave,None,Reg,Lvl,FR2,Gtl,NPkVill,Norm,Norm,Twnhs,1Story,7.0,2.449489742783178,1975.0,1975.0,Gable,CompShg,Plywood,Brk Cmn,None,0.0,1.7320508075688772,1.7320508075688772,CBlock,16.0,9.0,1.0,1.0,0.0,1.0,0.0,836.0,836.0,GasA,125.0,Y,SBrkr,6.729824070489475,0.0,0.0,6.729824070489475,0.0,0.0,1,0,2.0,1,1.7320508075688772,1.6094379124341003,Typ,0.0,0.0,Attchd,4.0,1.0,308.0,27.0,27.0,27.0,0.0,3.4339872044851463,0.0,0.0,0.0,0,None,None,None,0.0,6.0,2010,WD,Normal,1.0,3.4339872044851463,7.422373700986824,35.0
1476,60,RL,4.634728988229636,9.461799234270439,Pave,None,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9.0,2.23606797749979,2009.0,2010.0,Gable,CompShg,VinylSd,VinylSd,Stone,5.093750200806762,2.23606797749979,1.7320508075688772,PConc,25.0,9.0,1.0,1.0,0.0,1.0,0.0,1590.0,1590.0,GasA,125.0,Y,SBrkr,7.395107546562485,6.56244409369372,0.0,7.755767170102998,0.0,0.0,2,1,3.0,1,2.23606797749979,2.3978952727983707,Typ,0.6931471805599453,2.0,Attchd,16.0,3.0,751.0,27.0,27.0,27.0,4.976733742420574,4.897839799950911,0.0,0.0,0.0,0,None,None,None,0.0,1.0,2010,New,Partial,2.5,4.897839799950911,8.275121630216509,1.0
1477,20,RL,4.553876891600541,9.46374151045109,Pave,None,IR1,Lvl,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8.0,2.23606797749979,2009.0,2010.0,Gable,CompShg,VinylSd,VinylSd,Stone,5.54907608489522,2.0,1.7320508075688772,PConc,16.0,9.0,1.0,1.0,0.0,1.0,0.0,1544.0,1544.0,GasA,125.0,Y,SBrkr,7.3427791893318455,0.0,0.0,7.3427791893318455,0.0,0.0,2,0,3.0,1,2.0,2.0794415416798357,Typ,0.0,0.0,Attchd,9.0,3.0,868.0,27.0,27.0,27.0,0.0,3.58351893845611,0.0,0.0,0.0,0,None,None,None,0.0,6.0,2010,New,Partial,2.0,3.58351893845611,8.035602692918582,1.0
1478,20,RL,4.51085950651685,9.351926736038054,Pave,None,Reg,Lvl,Inside,Gtl,NridgHt,Pos,Norm,1Fam,1Story,9.0,2.23606797749979,2005.0,2005.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,6.423246963533519,2.0,1.7320508075688772,PConc,25.0,9.0,1.0,6.0,4.709530201312334,1.0,0.0,1588.0,1698.0,GasA,125.0,Y,SBrkr,7.4377951216719325,0.0,0.0,7.4377951216719325,0.0,0.0,2,0,3.0,1,2.23606797749979,2.0794415416798357,Typ,0.6931471805599453,2.0,Attchd,16.0,3.0,730.0,27.0,27.0,27.0,5.262690188904886,4.31748811353631,0.0,0.0,0.0,0,None,None,None,0.0,6.0,2010,WD,Normal,2.0,4.31748811353631,8.130647968160584,5.0
1479,20,RL,4.382026634673881,9.555559953069064,Pave,None,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8.0,2.23606797749979,2005.0,2006.0,Hip,CompShg,CemntBd,CmentBd,BrkFace,5.484796933490655,2.0,1.7320508075688772,PConc,25.0,9.0,1.0,6.0,3.367295829986474,1.0,0.0,1794.0,1822.0,GasA,125.0,Y,SBrkr,7.508238774678663,0.0,0.0,7.508238774678663,0.0,0.0,2,0,3.0,1,2.23606797749979,2.1972245773362196,Typ,0.6931471805599453,2.0,Attchd,9.0,3.0,678.0,27.0,27.0,27.0,0.0,4.787491742782046,0.0,0.0,0.0,0,None,None,None,0.0,2.0,2010,WD,Normal,2.0,4.787491742782046,8.201111644442758,5.0
1480,20,RL,4.709530201312334,9.568084743872936,Pave,None,Reg,HLS,Inside,Mod,NridgHt,Norm,Norm,1Fam,1Story,9.0,2.23606797749979,2003.0,2004.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,6.999422467507961,2.23606797749979,1.7320508075688772,PConc,25.0,9.0,2.0,6.0,7.2254814727822945,1.0,0.0,1473.0,2846.0,GasA,125.0,Y,SBrkr,7.89989532313973,0.0,0.0,7.89989532313973,1.0,0.0,2,1,3.0,1,2.23606797749979,2.3978952727983707,Typ,1.0986122886681098,2.0,Attchd,16.0,3.0,958.0,27.0,27.0,27.0,5.3981627015177525,5.017279836814924,0.0,0.0,0.0,0,None,None,None,0.0,6.0,2010,WD,Normal,3.5,5.017279836814924,8.620291149419804,7.0
1481,60,RL,4.663439094112067,9.521568058002977,Pave,None,Reg,Lvl,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8.0,2.23606797749979,2002.0,2002.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.4510384535657,2.0,1.7320508075688772,PConc,16.0,9.0,2.0,6.0,6.361302477572996,1.0,0.0,1093.0,1671.0,GasA,125.0,Y,SBrkr,7.431299675155903,6.335054251498059,0.0,7.719129840906732,1.0,0.0,2,1,3.0,1,2.0,2.0794415416798357,Typ,0.6931471805599453,2.23606797749979,Attchd,16.0,3.0,756.0,27.0,27.0,27.0,5.476463551931511,4.875197323201151,0.0,0.0,0.0,0,None,None,None,0.0,6.0,2010,WD,Normal,3.5,4.875197323201151,8.274357006756292,8.0
1482,120,RL,3.7376696182833684,8.872487182278038,Pave,None,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8.0,2.23606797749979,2006.0,2006.0,Gable,CompShg,VinylSd,VinylSd,Stone,5.187385805840755,2.0,1.7320508075688772,PConc,16.0,9.0,1.4142135623730951,6.0,3.2188758248682006,1.0,0.0,1346.0,1370.0,GasA,125.0,Y,SBrkr,7.223295679562314,0.0,0.0,7.223295679562314,0.0,0.0,2,0,2.0,1,2.0,1.9459101490553132,Typ,0.6931471805599453,2.0,Attchd,9.0,2.0,484.0,27.0,27.0,27.0,4.795790545596741,3.912023005428146,0.0,0.0,0.0,0,None,None,None,0.0,4.0,2010,WD,Normal,2.0,3.912023005428146,7.916078096302786,4.0
1483,20,RL,4.61512051684126,9.825255704266555,Pave,None,IR1,Lvl,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6.0,2.23606797749979,2005.0,2005.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,2.0,1.7320508075688772,PConc,16.0,9.0,1.0,1.0,0.0,1.0,0.0,1324.0,1324.0,GasA,125.0,Y,SBrkr,7.1891677384203225,0.0,0.0,7.1891677384203225,0.0,0.0,2,0,3.0,1,2.0,1.9459101490553132,Typ,0.0,0.0,Attchd,16.0,2.0,430.0,27.0,27.0,27.0,3.6109179126442243,3.1780538303479458,0.0,0.0,0.0,0,None,None,None,0.0,1.0,2010,WD,Normal,2.0,3.1780538303479458,7.88193748927207,5.0
1484,120,RL,3.784189633918261,8.07215530818825,Pave,None,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7.0,2.23606797749979,2006.0,2006.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,2.70805020110221,2.0,1.7320508075688772,PConc,16.0,9.0,1.7320508075688772,6.0,2.833213344056216,1.0,0.0,1129.0,1145.0,GasA,125.0,Y,SBrkr,7.044032897274685,0.0,0.0,7.044032897274685,0.0,0.0,2,0,2.0,1,2.0,1.9459101490553132,Typ,0.0,0.0,Attchd,16.0,2.0,437.0,27.0,27.0,27.0,4.61512051684126,4.762173934797756,0.0,0.0,0.0,0,None,None,None,0.0,1.0,2010,WD,Normal,2.0,4.762173934797756,7.736743682453495,4.0
1485,80,RL,4.219507705176107,9.495594499353297,Pave,None,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7.0,2.23606797749979,2004.0,2004.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,2.0,1.7320508075688772,PConc,16.0,9.0,1.0,6.0,5.7899601708972535,1.0,0.0,58.0,384.0,GasA,125.0,Y,SBrkr,6.61338421837956,6.447305862541213,0.0,7.226209010100671,1.0,0.0,2,1,3.0,1,2.0,2.0794415416798357,Typ,0.6931471805599453,2.0,BuiltIn,16.0,2.0,400.0,27.0,27.0,27.0,4.61512051684126,0.0,0.0,0.0,0.0,0,None,None,None,0.0,6.0,2010,WD,Normal,3.5,0.0,7.472500744737558,6.0
1486,60,RL,4.1588830833596715,9.056956065076825,Pave,None,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7.0,2.23606797749979,2004.0,2004.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,2.0,1.7320508075688772,PConc,16.0,9.0,1.0,1.0,0.0,1.0,0.0,847.0,847.0,GasA,125.0,Y,SBrkr,6.742880635791903,6.787844982309579,0.0,7.458186157340487,0.0,0.0,2,1,3.0,1,2.0,2.0794415416798357,Typ,0.6931471805599453,2.0,BuiltIn,16.0,2.0,433.0,27.0,27.0,27.0,4.976733742420574,3.8918202981106265,0.0,0.0,0.0,0,None,None,None,0.0,4.0,2010,WD,Normal,2.5,3.8918202981106265,7.855932199718614,6.0
